csr_x_h,moisture_mm,n_points,q25_mm,q75_mm,subset,site_id,layer,segment,segment_label,coord_mode
68.86607142857143,7.97052,2,7.968488,7.972552,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
69.24107142857143,7.947152,1,7.947152,7.947152,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
69.49107142857143,7.9248,1,7.9248,7.9248,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
69.86607142857143,7.896352,2,7.890764000000001,7.90194,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
70.24107142857143,7.829296,1,7.829296,7.829296,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
70.61607142857143,7.763256,2,7.751063999999999,7.775448000000001,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
70.99107142857143,7.698232,1,7.698232,7.698232,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
71.36607142857143,7.596124,2,7.581138,7.61111,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
71.74107142857143,7.794752,1,7.794752,7.794752,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
71.99107142857143,7.778496,1,7.778496,7.778496,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
72.36607142857143,7.766304,2,7.766304,7.766304,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
72.74107142857143,7.756144000000001,1,7.756144000000001,7.756144000000001,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
73.11607142857143,7.738364000000001,2,7.736586,7.740142,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
73.49107142857143,7.734808,1,7.734808,7.734808,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
73.86607142857143,7.7089,2,7.708138,7.709662000000001,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
74.24107142857143,7.691120000000001,1,7.691120000000001,7.691120000000001,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
74.49107142857143,7.666736,1,7.666736,7.666736,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
74.86607142857143,7.713471999999999,2,7.710424,7.71652,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
75.24107142857143,7.700264,1,7.700264,7.700264,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
75.61607142857143,7.68858,2,7.686294,7.690866,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
75.99107142857143,7.678928,1,7.678928,7.678928,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
76.24107142857143,7.659624,1,7.659624,7.659624,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
76.61607142857143,7.621016,2,7.61238,7.629652,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
76.99107142857143,7.587488,1,7.587488,7.587488,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
77.36607142857143,7.523988,2,7.515098,7.532878,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
77.74107142857143,7.63016,1,7.63016,7.63016,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
78.11607142857143,7.610348,2,7.60857,7.612126,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
78.49107142857143,7.59968,1,7.59968,7.59968,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
78.74107142857143,7.592568,1,7.592568,7.592568,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
79.11607142857143,7.527544000000001,2,7.514336,7.540752,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
79.49107142857143,7.474712,1,7.474712,7.474712,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
79.86607142857143,7.390892,2,7.378446,7.403338,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
80.24107142857143,7.333488,1,7.333488,7.333488,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
80.61607142857143,7.220712,2,7.188708,7.252715999999999,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
80.99107142857143,7.140447999999999,1,7.140447999999999,7.140447999999999,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
81.24107142857143,7.135368,1,7.135368,7.135368,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
81.61607142857143,7.103872,2,7.095236,7.112508,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
81.99107142857143,7.06628,1,7.06628,7.06628,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
82.36607142857143,7.021576,2,7.016496,7.026656,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
82.74107142857143,6.945376,1,6.945376,6.945376,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
83.11607142857143,6.873748,2,6.857238,6.890258,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
83.49107142857143,6.758432,1,6.758432,6.758432,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
83.74107142857143,7.135368,1,7.135368,7.135368,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
84.11607142857143,7.130796,2,7.129526,7.132066,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
84.49107142857143,7.128256,1,7.128256,7.128256,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
84.86607142857143,7.098792,2,7.09422,7.103364,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
85.24107142857143,7.07136,1,7.07136,7.07136,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
85.49107142857143,7.052056,1,7.052056,7.052056,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
85.86607142857143,7.005827999999999,2,6.99389,7.017766,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
86.24107142857143,6.94944,1,6.94944,6.94944,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
86.61607142857143,6.814312,2,6.776212,6.852412,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
86.99107142857143,6.706616,1,6.706616,6.706616,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
87.36607142857143,6.65988,2,6.65226,6.6675,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
87.74107142857143,6.5999360000000005,1,6.5999360000000005,6.5999360000000005,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
87.99107142857143,6.556248,1,6.556248,6.556248,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
88.36607142857143,6.45922,2,6.44017,6.478269999999999,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
88.74107142857143,6.348984,1,6.348984,6.348984,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
89.11607142857143,6.287008,2,6.278372,6.295644,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
89.49107142857143,6.220968,1,6.220968,6.220968,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
89.86607142857143,6.468872000000001,2,6.46684,6.470904000000001,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
90.24107142857144,6.449568,1,6.449568,6.449568,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
90.49107142857144,6.449568,1,6.449568,6.449568,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
90.86607142857144,6.423152,2,6.416548000000001,6.429755999999999,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
91.24107142857144,6.3886080000000005,1,6.3886080000000005,6.3886080000000005,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
91.61607142857144,6.33222,2,6.320282,6.344158,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
91.99107142857144,6.269736,1,6.269736,6.269736,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
92.36607142857144,6.187948,2,6.172454,6.203442,clean_stageII_48h,275,moisture_4in,early_0_3h,"Early transient, 0-3 h",state_stitch
0.125,11.64844,6,8.466073999999999,13.78458,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
0.5,11.5824,3,9.399524,12.98956,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
0.875,11.49096,6,8.179815999999999,13.5509,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
1.25,12.77112,4,10.267696,14.16812,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
1.6294642857142854,12.66444,8,10.16762,14.05636,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
2.0044642857142856,13.85824,4,13.17752,13.91158,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
2.349999999999998,13.79728,7,12.45108,13.81252,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
2.75,13.73632,5,13.69568,13.73632,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
3.0044642857142856,13.64996,4,12.95654,13.67536,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
3.349999999999998,13.52296,7,12.18692,13.56868,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
3.75,13.47216,5,13.45184,13.54328,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
4.099999999999998,13.34008,7,11.99896,13.39088,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
4.5,13.27912,5,13.2588,13.35024,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
4.849999999999998,13.21816,5,13.17752,13.21816,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
5.254464285714286,13.11656,4,13.11148,13.13688,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
5.508928571428571,13.06576,3,13.05052,13.07084,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
5.849999999999998,12.97432,5,12.96416,13.01496,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
6.254464285714286,12.89304,4,12.84986,12.92098,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
6.599999999999998,12.8524,5,12.82192,12.87272,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
7.004464285714286,12.7,4,12.5984,12.78636,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
7.314772727272729,12.7508,8,12.71016,13.33754,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
7.729166666666666,12.93368,6,12.63904,13.2207,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
8.008928571428571,12.9032,5,12.65936,13.03528,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
8.458333333333332,12.63904,7,12.55268,12.87272,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
8.758928571428571,12.58824,5,12.56792,12.68984,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
9.208333333333332,12.4968,7,12.3952,12.6238,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
9.504464285714285,12.43076,4,12.349480000000002,12.49934,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
9.868939393939396,12.4206,6,12.35456,12.46378,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
10.26477272727273,12.40028,4,12.3317,12.49172,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
10.577272727272724,12.33932,6,12.18692,12.3698,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
10.958333333333332,12.2936,5,12.2428,12.30376,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
11.26477272727273,12.22248,6,12.06754,12.2936,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
11.70625,12.20216,7,12.10564,12.2174,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
11.979166666666666,12.07008,6,12.0142,12.16406,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
12.374999999999988,11.97864,9,11.907520000000002,12.11072,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
12.75,11.8872,7,11.81608,12.0396,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
13.02954545454546,11.92784,9,11.85672,12.04976,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
13.479166666666666,11.81608,6,11.755120000000002,11.945619999999998,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
13.762926136363632,11.82116,8,11.59764,11.91514,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
14.138020833333329,11.81608,11,11.678920000000002,11.8872,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
14.505113636363632,11.78052,8,11.4554,11.7983,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
14.888020833333329,11.684,9,11.60272,11.74496,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
15.255113636363632,11.557,6,11.483339999999998,11.6078,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
15.638020833333329,11.44016,7,11.30808,11.6078,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
15.984280303030298,11.40968,2,11.26236,11.557,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
16.260227272727263,11.69416,3,11.38428,11.69416,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
16.609280303030296,11.3538,2,11.1887,11.5189,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
16.958333333333332,11.684,1,11.684,11.684,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
17.333333333333332,11.64336,2,11.6332,11.65352,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
17.708333333333332,11.62304,1,11.62304,11.62304,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
18.08333333333333,11.6078,2,11.60018,11.61542,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
18.45833333333333,11.57224,1,11.57224,11.57224,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
18.83333333333333,11.53668,2,11.53414,11.53922,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
19.20833333333333,11.52144,1,11.52144,11.52144,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
19.58333333333333,11.50112,2,11.49604,11.506200000000002,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
19.95833333333333,11.46048,1,11.46048,11.46048,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
20.20833333333333,11.46048,1,11.46048,11.46048,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
20.58333333333333,11.41984,2,11.409680000000002,11.43,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
20.95833333333333,11.3792,1,11.3792,11.3792,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
21.33333333333333,11.35888,2,11.3538,11.36396,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
21.70833333333333,11.31824,1,11.31824,11.31824,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
22.08333333333333,11.303,2,11.30046,11.30554,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
22.45833333333333,11.2776,1,11.2776,11.2776,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
22.70833333333333,11.26744,1,11.26744,11.26744,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
23.08333333333333,11.23188,2,11.22426,11.2395,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
23.45833333333333,11.20648,1,11.20648,11.20648,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
23.83333333333333,11.19632,2,11.19632,11.19632,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
24.20833333333333,11.176,1,11.176,11.176,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
24.58333333333333,11.17092,2,11.16838,11.17346,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
24.95833333333333,11.13536,1,11.13536,11.13536,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
25.20833333333333,11.1252,1,11.1252,11.1252,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
25.58333333333333,11.05916,2,11.05154,11.06678,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
25.95833333333333,11.00328,1,11.00328,11.00328,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
26.33333333333333,10.92708,2,10.91946,10.9347,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
26.70833333333333,11.562080000000002,1,11.562080000000002,11.562080000000002,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
27.08333333333333,11.5062,2,11.4935,11.5189,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
27.45833333333333,11.43,1,11.43,11.43,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
27.83333333333333,11.3538,2,11.34618,11.36142,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
28.20833333333333,11.2776,1,11.2776,11.2776,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
28.45833333333333,11.25728,1,11.25728,11.25728,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
28.83333333333333,11.27252,2,11.2649,11.28014,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
29.20833333333333,11.18616,1,11.18616,11.18616,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
29.58333333333333,11.1252,2,11.11504,11.13536,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
29.95833333333333,11.0744,1,11.0744,11.0744,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
30.33333333333333,10.9982,2,10.99058,11.00582,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
30.70833333333333,10.922,1,10.922,10.922,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
30.95833333333333,10.8712,1,10.8712,10.8712,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
31.33333333333333,10.72896,2,10.70356,10.75436,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
31.70833333333333,10.58672,1,10.58672,10.58672,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
32.08333333333333,10.39368,2,10.3632,10.42416,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
32.45833333333333,10.24128,1,10.24128,10.24128,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
32.83333333333333,10.06348,2,10.03554,10.09142,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
33.20833333333333,9.88568,1,9.88568,9.88568,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
33.45833333333333,9.76376,1,9.76376,9.76376,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
33.83333333333333,9.57072,2,9.54024,9.6012,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
34.20833333333333,9.37768,1,9.37768,9.37768,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
34.58333333333333,10.96264,2,10.9474,10.97788,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
34.95833333333333,10.8712,1,10.8712,10.8712,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
35.33333333333333,10.77976,2,10.76452,10.795,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
35.70833333333333,10.65784,1,10.65784,10.65784,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
35.95833333333333,10.59688,1,10.59688,10.59688,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
36.33333333333333,10.46988,2,10.44702,10.49274,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
36.70833333333333,10.373360000000002,1,10.373360000000002,10.373360000000002,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
37.08333333333333,10.25144,2,10.2362,10.26668,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
37.45833333333333,10.17016,1,10.17016,10.17016,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
37.83333333333333,10.0584,2,10.04316,10.07364,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
38.20833333333333,10.2108,1,10.2108,10.2108,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
38.58333333333333,10.1346,2,10.11682,10.15238,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
38.95833333333333,10.0584,1,10.0584,10.0584,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
39.20833333333333,9.99744,1,9.99744,9.99744,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
39.58333333333333,9.91616,2,9.90092,9.9314,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
39.95833333333333,9.84504,1,9.84504,9.84504,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
40.33333333333333,9.76376,2,9.7536,9.77392,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
40.70833333333333,9.66216,1,9.66216,9.66216,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
41.08333333333333,9.54532,2,9.52754,9.5631,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
41.45833333333333,9.43864,1,9.43864,9.43864,clean_stageII_48h,275,moisture_4in,post3_mid_storage,Post-3 h mid-storage stage-II-like segment,state_stitch
