site_id,event_id,layer,t_h,moisture_mm,start_mm,end_mm,total_drop_mm,duration_h,event_storage_norm,segment,segment_t_h,csr_x_h,subset
275,S275_moisture_4in_0050,moisture_4in,0.75,8.961120000000001,9.01192,7.404608,1.6073119999999994,7.0,0.9683944374209873,early_0_3h,0.75,32.566071428571426,clean_stageII_48h
275,S275_moisture_4in_0050,moisture_4in,1.0,8.940800000000001,9.01192,7.404608,1.6073119999999994,7.0,0.9557522123893819,early_0_3h,1.0,32.816071428571426,clean_stageII_48h
275,S275_moisture_4in_0050,moisture_4in,1.25,8.90016,9.01192,7.404608,1.6073119999999994,7.0,0.9304677623261698,early_0_3h,1.25,33.066071428571426,clean_stageII_48h
275,S275_moisture_4in_0050,moisture_4in,1.5,8.86968,9.01192,7.404608,1.6073119999999994,7.0,0.911504424778762,early_0_3h,1.5,33.316071428571426,clean_stageII_48h
275,S275_moisture_4in_0050,moisture_4in,1.75,8.829039999999999,9.01192,7.404608,1.6073119999999994,7.0,0.8862199747155499,early_0_3h,1.75,33.566071428571426,clean_stageII_48h
275,S275_moisture_4in_0050,moisture_4in,2.0,8.788400000000001,9.01192,7.404608,1.6073119999999994,7.0,0.86093552465234,early_0_3h,2.0,33.816071428571426,clean_stageII_48h
275,S275_moisture_4in_0050,moisture_4in,2.25,8.71728,9.01192,7.404608,1.6073119999999994,7.0,0.8166877370417203,early_0_3h,2.25,34.066071428571426,clean_stageII_48h
275,S275_moisture_4in_0050,moisture_4in,2.5,8.686800000000002,9.01192,7.404608,1.6073119999999994,7.0,0.7977243994943125,early_0_3h,2.5,34.316071428571426,clean_stageII_48h
275,S275_moisture_4in_0050,moisture_4in,2.75,8.62584,9.01192,7.404608,1.6073119999999994,7.0,0.7597977243994949,early_0_3h,2.75,34.566071428571426,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,0.0,8.66648,8.66648,6.056376,2.610104,11.0,0.9999999999999998,early_0_3h,0.0,53.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,0.25,8.65632,8.66648,6.056376,2.610104,11.0,0.9961074347995325,early_0_3h,0.25,53.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,0.5,8.636,8.66648,6.056376,2.610104,11.0,0.9883223043985983,early_0_3h,0.5,54.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,0.75,8.636,8.66648,6.056376,2.610104,11.0,0.9883223043985983,early_0_3h,0.75,54.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,1.0,8.615680000000001,8.66648,6.056376,2.610104,11.0,0.9805371739976647,early_0_3h,1.0,54.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,1.25,8.585199999999999,8.66648,6.056376,2.610104,11.0,0.9688594783962624,early_0_3h,1.25,54.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,1.5,8.5344,8.66648,6.056376,2.610104,11.0,0.9493966523939273,early_0_3h,1.5,55.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,1.75,8.49376,8.66648,6.056376,2.610104,11.0,0.933826391592059,early_0_3h,1.75,55.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,2.0,8.442960000000001,8.66648,6.056376,2.610104,11.0,0.9143635655897239,early_0_3h,2.0,55.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,2.25,8.37184,8.66648,6.056376,2.610104,11.0,0.8871156091864539,early_0_3h,2.25,55.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,2.5,8.31088,8.66648,6.056376,2.610104,11.0,0.8637602179836508,early_0_3h,2.5,56.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0078,moisture_4in,2.75,8.2296,8.66648,6.056376,2.610104,11.0,0.8326196963799141,early_0_3h,2.75,56.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,0.0,8.64616,8.64616,6.673088,1.973072,12.25,1.0,early_0_3h,0.0,56.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,0.25,8.64616,8.64616,6.673088,1.973072,12.25,1.0,early_0_3h,0.25,56.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,0.5,8.64616,8.64616,6.673088,1.973072,12.25,1.0,early_0_3h,0.5,57.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,0.75,8.64616,8.64616,6.673088,1.973072,12.25,1.0,early_0_3h,0.75,57.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,1.0,8.64616,8.64616,6.673088,1.973072,12.25,1.0,early_0_3h,1.0,57.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,1.25,8.64616,8.64616,6.673088,1.973072,12.25,1.0,early_0_3h,1.25,57.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,1.5,8.636,8.64616,6.673088,1.973072,12.25,0.994850669412976,early_0_3h,1.5,58.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,1.75,8.636,8.64616,6.673088,1.973072,12.25,0.994850669412976,early_0_3h,1.75,58.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,2.0,8.636,8.64616,6.673088,1.973072,12.25,0.994850669412976,early_0_3h,2.0,58.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,2.25,8.62584,8.64616,6.673088,1.973072,12.25,0.9897013388259528,early_0_3h,2.25,58.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,2.5,8.595360000000001,8.64616,6.673088,1.973072,12.25,0.9742533470648823,early_0_3h,2.5,59.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0007,moisture_4in,2.75,8.585199999999999,8.64616,6.673088,1.973072,12.25,0.9691040164778573,early_0_3h,2.75,59.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,0.0,8.57504,8.57504,6.97484,1.6001999999999992,6.5,1.0,early_0_3h,0.0,59.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,0.25,8.57504,8.57504,6.97484,1.6001999999999992,6.5,1.0,early_0_3h,0.25,59.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,0.5,8.56488,8.57504,6.97484,1.6001999999999992,6.5,0.9936507936507942,early_0_3h,0.5,60.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,0.75,8.55472,8.57504,6.97484,1.6001999999999992,6.5,0.9873015873015873,early_0_3h,0.75,60.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,1.0,8.5344,8.57504,6.97484,1.6001999999999992,6.5,0.9746031746031747,early_0_3h,1.0,60.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,1.25,8.49376,8.57504,6.97484,1.6001999999999992,6.5,0.9492063492063495,early_0_3h,1.25,60.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,1.5,8.47344,8.57504,6.97484,1.6001999999999992,6.5,0.9365079365079368,early_0_3h,1.5,61.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,1.75,8.412479999999999,8.57504,6.97484,1.6001999999999992,6.5,0.8984126984126978,early_0_3h,1.75,61.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,2.0,8.36168,8.57504,6.97484,1.6001999999999992,6.5,0.8666666666666667,early_0_3h,2.0,61.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,2.25,8.30072,8.57504,6.97484,1.6001999999999992,6.5,0.8285714285714288,early_0_3h,2.25,61.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,2.5,8.21944,8.57504,6.97484,1.6001999999999992,6.5,0.7777777777777782,early_0_3h,2.5,62.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0041,moisture_4in,2.75,8.13816,8.57504,6.97484,1.6001999999999992,6.5,0.7269841269841266,early_0_3h,2.75,62.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,0.0,8.45312,8.45312,6.280912000000001,2.1722079999999995,11.25,1.0,early_0_3h,0.0,62.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,0.25,8.45312,8.45312,6.280912000000001,2.1722079999999995,11.25,1.0,early_0_3h,0.25,62.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,0.5,8.45312,8.45312,6.280912000000001,2.1722079999999995,11.25,1.0,early_0_3h,0.5,63.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,0.75,8.42264,8.45312,6.280912000000001,2.1722079999999995,11.25,0.9859681945743682,early_0_3h,0.75,63.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,1.0,8.42264,8.45312,6.280912000000001,2.1722079999999995,11.25,0.9859681945743682,early_0_3h,1.0,63.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,1.25,8.40232,8.45312,6.280912000000001,2.1722079999999995,11.25,0.9766136576239474,early_0_3h,1.25,63.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,1.5,8.382,8.45312,6.280912000000001,2.1722079999999995,11.25,0.9672591206735264,early_0_3h,1.5,64.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,1.75,8.35152,8.45312,6.280912000000001,2.1722079999999995,11.25,0.9532273152478955,early_0_3h,1.75,64.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,2.0,8.341360000000002,8.45312,6.280912000000001,2.1722079999999995,11.25,0.9485500467726854,early_0_3h,2.0,64.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,2.25,8.31088,8.45312,6.280912000000001,2.1722079999999995,11.25,0.9345182413470529,early_0_3h,2.25,64.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,2.5,8.270240000000001,8.45312,6.280912000000001,2.1722079999999995,11.25,0.9158091674462119,early_0_3h,2.5,65.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0028,moisture_4in,2.75,8.21944,8.45312,6.280912000000001,2.1722079999999995,11.25,0.8924228250701591,early_0_3h,2.75,65.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,0.0,8.004048000000001,8.004048000000001,6.229096,1.7749520000000008,6.75,1.0,early_0_3h,0.0,65.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,0.25,7.991855999999999,8.004048000000001,6.229096,1.7749520000000008,6.75,0.9931310818546071,early_0_3h,0.25,65.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,0.5,7.983728,8.004048000000001,6.229096,1.7749520000000008,6.75,0.9885518030910128,early_0_3h,0.5,66.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,0.75,7.947152,8.004048000000001,6.229096,1.7749520000000008,6.75,0.9679450486548363,early_0_3h,0.75,66.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,1.0,7.927848,8.004048000000001,6.229096,1.7749520000000008,6.75,0.9570692615912989,early_0_3h,1.0,66.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,1.25,7.883144000000001,8.004048000000001,6.229096,1.7749520000000008,6.75,0.9318832283915282,early_0_3h,1.25,66.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,1.5,7.851648,8.004048000000001,6.229096,1.7749520000000008,6.75,0.9141385231825983,early_0_3h,1.5,67.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,1.75,7.787640000000001,8.004048000000001,6.229096,1.7749520000000008,6.75,0.8780767029192901,early_0_3h,1.75,67.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,2.0,7.724648,8.004048000000001,6.229096,1.7749520000000008,6.75,0.8425872925014307,early_0_3h,2.0,67.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,2.25,7.647432,8.004048000000001,6.229096,1.7749520000000008,6.75,0.7990841442472807,early_0_3h,2.25,67.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,2.5,7.566152,8.004048000000001,6.229096,1.7749520000000008,6.75,0.7532913566113332,early_0_3h,2.5,68.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0039,moisture_4in,2.75,7.477760000000001,8.004048000000001,6.229096,1.7749520000000008,6.75,0.703491700057241,early_0_3h,2.75,68.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,0.0,7.974584,7.974584,5.662168,2.312416,10.5,1.0,early_0_3h,0.0,68.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,0.25,7.966456,7.974584,5.662168,2.312416,10.5,0.9964850615114235,early_0_3h,0.25,68.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,0.5,7.947152,7.974584,5.662168,2.312416,10.5,0.9881370826010544,early_0_3h,0.5,69.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,0.75,7.9248,7.974584,5.662168,2.312416,10.5,0.9784710017574694,early_0_3h,0.75,69.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,1.0,7.907528,7.974584,5.662168,2.312416,10.5,0.9710017574692443,early_0_3h,1.0,69.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,1.25,7.885176,7.974584,5.662168,2.312416,10.5,0.9613356766256592,early_0_3h,1.25,69.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,1.5,7.829296,7.974584,5.662168,2.312416,10.5,0.937170474516696,early_0_3h,1.5,70.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,1.75,7.787640000000001,7.974584,5.662168,2.312416,10.5,0.9191564147627418,early_0_3h,1.75,70.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,2.0,7.738872,7.974584,5.662168,2.312416,10.5,0.8980667838312828,early_0_3h,2.0,70.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,2.25,7.698232,7.974584,5.662168,2.312416,10.5,0.8804920913884007,early_0_3h,2.25,70.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,2.5,7.626096,7.974584,5.662168,2.312416,10.5,0.8492970123022848,early_0_3h,2.5,71.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0057,moisture_4in,2.75,7.566152,7.974584,5.662168,2.312416,10.5,0.8233743409490333,early_0_3h,2.75,71.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,0.0,7.794752,7.794752,5.1429920000000005,2.6517599999999995,14.0,1.0,early_0_3h,0.0,71.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,0.25,7.778496,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.9938697318007662,early_0_3h,0.25,71.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,0.5,7.766304,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.989272030651341,early_0_3h,0.5,72.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,0.75,7.766304,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.989272030651341,early_0_3h,0.75,72.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,1.0,7.756144000000001,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.9854406130268203,early_0_3h,1.0,72.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,1.25,7.74192,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.9800766283524905,early_0_3h,1.25,72.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,1.5,7.734808,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.9773946360153257,early_0_3h,1.5,73.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,1.75,7.734808,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.9773946360153257,early_0_3h,1.75,73.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,2.0,7.710424000000001,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.9681992337164753,early_0_3h,2.0,73.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,2.25,7.707376,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.9670498084291188,early_0_3h,2.25,73.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,2.5,7.691120000000001,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.9609195402298853,early_0_3h,2.5,74.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0024,moisture_4in,2.75,7.666736,7.794752,5.1429920000000005,2.6517599999999995,14.0,0.9517241379310346,early_0_3h,2.75,74.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,0.0,7.719568,7.719568,5.726176000000001,1.9933919999999992,12.0,1.0,early_0_3h,0.0,74.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,0.25,7.707376,7.719568,5.726176000000001,1.9933919999999992,12.0,0.9938837920489297,early_0_3h,0.25,74.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,0.5,7.700264,7.719568,5.726176000000001,1.9933919999999992,12.0,0.990316004077472,early_0_3h,0.5,75.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,0.75,7.693152,7.719568,5.726176000000001,1.9933919999999992,12.0,0.9867482161060146,early_0_3h,0.75,75.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,1.0,7.6840079999999995,7.719568,5.726176000000001,1.9933919999999992,12.0,0.9821610601427114,early_0_3h,1.0,75.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,1.25,7.678928,7.719568,5.726176000000001,1.9933919999999992,12.0,0.979612640163099,early_0_3h,1.25,75.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,1.5,7.659624,7.719568,5.726176000000001,1.9933919999999992,12.0,0.9699286442405709,early_0_3h,1.5,76.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,1.75,7.638288,7.719568,5.726176000000001,1.9933919999999992,12.0,0.9592252803261979,early_0_3h,1.75,76.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,2.0,7.603744,7.719568,5.726176000000001,1.9933919999999992,12.0,0.9418960244648318,early_0_3h,2.0,76.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,2.25,7.5874880000000005,7.719568,5.726176000000001,1.9933919999999992,12.0,0.9337410805300717,early_0_3h,2.25,76.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,2.5,7.541768,7.719568,5.726176000000001,1.9933919999999992,12.0,0.9108053007135578,early_0_3h,2.5,77.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0026,moisture_4in,2.75,7.506208,7.719568,5.726176000000001,1.9933919999999992,12.0,0.8929663608562692,early_0_3h,2.75,77.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,0.0,7.63016,7.63016,6.323584,1.3065759999999995,7.75,1.0,early_0_3h,0.0,77.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,0.25,7.613904,7.63016,6.323584,1.3065759999999995,7.75,0.9875583203732503,early_0_3h,0.25,77.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,0.5,7.606792,7.63016,6.323584,1.3065759999999995,7.75,0.9821150855365479,early_0_3h,0.5,78.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,0.75,7.59968,7.63016,6.323584,1.3065759999999995,7.75,0.9766718506998447,early_0_3h,0.75,78.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,1.0,7.592568,7.63016,6.323584,1.3065759999999995,7.75,0.9712286158631416,early_0_3h,1.0,78.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,1.25,7.55396,7.63016,6.323584,1.3065759999999995,7.75,0.9416796267496114,early_0_3h,1.25,78.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,1.5,7.5011280000000005,7.63016,6.323584,1.3065759999999995,7.75,0.9012441679626754,early_0_3h,1.5,79.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,1.75,7.474712,7.63016,6.323584,1.3065759999999995,7.75,0.8810264385692071,early_0_3h,1.75,79.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,2.0,7.415784,7.63016,6.323584,1.3065759999999995,7.75,0.8359253499222399,early_0_3h,2.0,79.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,2.25,7.366,7.63016,6.323584,1.3065759999999995,7.75,0.7978227060653186,early_0_3h,2.25,79.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,2.5,7.333488,7.63016,6.323584,1.3065759999999995,7.75,0.7729393468118196,early_0_3h,2.5,80.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0046,moisture_4in,2.75,7.28472,7.63016,6.323584,1.3065759999999995,7.75,0.7356143079315709,early_0_3h,2.75,80.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,0.0,7.1567039999999995,7.156704,4.73456,2.4221439999999994,9.5,1.0,early_0_3h,0.0,80.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,0.25,7.140447999999999,7.156704,4.73456,2.4221439999999994,9.5,0.9932885906040267,early_0_3h,0.25,80.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,0.5,7.135368,7.156704,4.73456,2.4221439999999994,9.5,0.9911912751677853,early_0_3h,0.5,81.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,0.75,7.121144,7.156704,4.73456,2.4221439999999994,9.5,0.985318791946309,early_0_3h,0.75,81.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,1.0,7.0866,7.156704,4.73456,2.4221439999999994,9.5,0.9710570469798658,early_0_3h,1.0,81.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,1.25,7.06628,7.156704,4.73456,2.4221439999999994,9.5,0.9626677852348995,early_0_3h,1.25,81.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,1.5,7.031736,7.156704,4.73456,2.4221439999999994,9.5,0.9484060402684568,early_0_3h,1.5,82.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,1.75,7.011416,7.156704,4.73456,2.4221439999999994,9.5,0.94001677852349,early_0_3h,1.75,82.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,2.0,6.945376,7.156704,4.73456,2.4221439999999994,9.5,0.9127516778523493,early_0_3h,2.0,82.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,2.25,6.9067680000000005,7.156704,4.73456,2.4221439999999994,9.5,0.8968120805369131,early_0_3h,2.25,82.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,2.5,6.8407279999999995,7.156704,4.73456,2.4221439999999994,9.5,0.8695469798657718,early_0_3h,2.5,83.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0035,moisture_4in,2.75,6.758432,7.156704,4.73456,2.4221439999999994,9.5,0.8355704697986579,early_0_3h,2.75,83.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,0.0,7.135368,7.135368,5.138928,1.99644,11.75,0.9999999999999999,early_0_3h,0.0,83.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,0.25,7.133336,7.135368,5.138928,1.99644,11.75,0.9989821882951654,early_0_3h,0.25,83.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,0.5,7.128256,7.135368,5.138928,1.99644,11.75,0.9964376590330791,early_0_3h,0.5,84.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,0.75,7.128256,7.135368,5.138928,1.99644,11.75,0.9964376590330791,early_0_3h,0.75,84.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,1.0,7.1079360000000005,7.135368,5.138928,1.99644,11.75,0.9862595419847331,early_0_3h,1.0,84.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,1.25,7.0896479999999995,7.135368,5.138928,1.99644,11.75,0.9770992366412211,early_0_3h,1.25,84.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,1.5,7.07136,7.135368,5.138928,1.99644,11.75,0.9679389312977101,early_0_3h,1.5,85.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,1.75,7.052056,7.135368,5.138928,1.99644,11.75,0.9582697201017814,early_0_3h,1.75,85.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,2.0,7.029704,7.135368,5.138928,1.99644,11.75,0.9470737913486004,early_0_3h,2.0,85.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,2.25,6.981952,7.135368,5.138928,1.99644,11.75,0.9231552162849872,early_0_3h,2.25,85.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,2.5,6.94944,7.135368,5.138928,1.99644,11.75,0.9068702290076337,early_0_3h,2.5,86.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0069,moisture_4in,2.75,6.890512,7.135368,5.138928,1.99644,11.75,0.8773536895674302,early_0_3h,2.75,86.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,0.0,6.738112,6.738112,5.499608,1.2385039999999998,7.25,1.0,early_0_3h,0.0,86.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,0.25,6.706616,6.738112,5.499608,1.2385039999999998,7.25,0.9745693191140281,early_0_3h,0.25,86.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,0.5,6.675120000000001,6.738112,5.499608,1.2385039999999998,7.25,0.9491386382280562,early_0_3h,0.5,87.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,0.75,6.64464,6.738112,5.499608,1.2385039999999998,7.25,0.9245283018867922,early_0_3h,0.75,87.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,1.0,6.5999360000000005,6.738112,5.499608,1.2385039999999998,7.25,0.8884331419196065,early_0_3h,1.0,87.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,1.25,6.556248,6.738112,5.499608,1.2385039999999998,7.25,0.8531583264971287,early_0_3h,1.25,87.99107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,1.5,6.497319999999999,6.738112,5.499608,1.2385039999999998,7.25,0.805578342904019,early_0_3h,1.5,88.24107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,1.75,6.42112,6.738112,5.499608,1.2385039999999998,7.25,0.7440525020508614,early_0_3h,1.75,88.49107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,2.0,6.348984,6.738112,5.499608,1.2385039999999998,7.25,0.6858080393765378,early_0_3h,2.0,88.74107142857143,clean_stageII_48h
275,S275_moisture_4in_0036,moisture_4in,2.25,6.30428,6.738112,5.499608,1.2385039999999998,7.25,0.6497128794093521,early_0_3h,2.25,88.99107142857143,clean_stageII_48h
